Main-Item,Number of Triples,Summary 1,Target
http://www.wikidata.org/entity/Q5835,2,منطقة أومسك (الروسية: Омская область، أوبسكايا أوبلاست) هو موضوع الاتحادية من روسيا (أوبلاست)، وتقع في جنوب غرب سيبيريا.,Omska provinco estas rusia provinco en suda parto de Okcidenta Siberio.
http://www.wikidata.org/entity/Q694275,2,الألغام هاو هي غرفة ما قبل التاريخ من صنع الإنسان تحت الأرض حفر 20 قدما في عمق تلة كبيرة.,"Mine Howe estas prahistoria subtera homfarita ĉambro, situanta en Orkney, Skotlando.Oni supozas, ke ĝi estis konstruita antaŭ ĉ."
http://www.wikidata.org/entity/Q169207,2,والتمييز هو معاملة أو تمييز أو تمييز لصالح أو ضد شخص أو شيء قائم على المجموعة أو الطبقة أو الفئة التي ينظر إليها هذا الشخص أو الشيء على أنه ينتمي إلى الجدارة الفردية.,Diskriminacio estas malavantaĝigo sen sufiĉa pravigo.
http://www.wikidata.org/entity/Q1043779,2,تاجنا هي قرية وبلدية في منطقة نيترا في وسط غرب سلوفاكيا، في منطقة نيترا.,"Tajná, hungare Tajnasári estas malgranda vilaĝo en Slovakio, en Regiono Nitra, en Distrikto Nitra."
http://www.wikidata.org/entity/Q154843,2,491 كارينا كوكب صغير يدور حول الشمس.,"491 Carina estas granda, malhela asteroido de la ĉefa asteroida zono, malkovrita la 3-an de septembro 1902 de la germana astronomo Max Wolf elde la Nacia Observatorio de Hejdelbergo - Königstuhl.Ĝia nomo, ""Carina"", signifas ""malgranda karitino"" en latina lingvo."
http://www.wikidata.org/entity/Q974535,2,مارتينيز دي لا تور هي مدينة والبلدية المحيطة بها التي تحمل نفس الاسم تقع في الجزء الأوسط من ولاية فيراكروز المكسيكية.,Martínez de la Torre estas komunumo en la meksika subŝtato Veracruz.
http://www.wikidata.org/entity/Q207506,2,كايل ميريت ماكلشلان (/ ملكلون /؛ ولد في 22 فبراير 1959) هو ممثل أمريكي.,Kyle MacLachlan (naskiĝinta la 22-an de februaro 1959) estas usona aktoro ĉefe konata pro lia filmlaboro kun reĝisoro David Lynch kaj pluraj roloj en televid-serioj.
http://www.wikidata.org/entity/Q57999,2,اميل هانز ويلي هنيغ (20 أبريل 1913 - 5 نوفمبر 1976) كان عالم الأحياء الألماني الذي يعتبر مؤسس علم الوراثة علم النشوء والتطور، والمعروف أيضا باسم كلاديستيكش.,"Willi HENNIG, naskiĝis la 20-a de aprilo 1913, mortis la 5-a de novembro 1976, estis germana biologo kaj estas opiniata ""patro"" de la taksonoma sistemo nomigita kladistiko."
http://www.wikidata.org/entity/Q1016150,2,ناغيباركا هي قرية في مقاطعة بورسود-أباوج-زمبلين، المجر.,"Nagybarca [nadjbarca] estas malgranda vilaĝo en Hungario, en regiono Norda Hungario, en departemento Borsod-Abaúj-Zemplén, en subregiono de Kazincbarcika."
http://www.wikidata.org/entity/Q553031,2,أيموفيلا هو جنس من العصافير الأمريكية.,Aimophila estas genro de Amerikaj paseroj.
http://www.wikidata.org/entity/Q209101,2,سارتروفيل هي بلدية في مقاطعة إيفلين في إيل دو فرانس في شمال وسط فرنسا.,"Sartrouville [saʁtʁuvil] estas franca komunumo kaj ĉirkaŭurbo de Parizo en la departemento Yvelines, en la regiono Francilio."
http://www.wikidata.org/entity/Q134258,2,ريزوبوس هو جنس من الفطريات شاذة على النباتات والطفيليات المتخصصة على الحيوانات.,Rhizopus estas genro de fungo.
http://www.wikidata.org/entity/Q3302605,2,إدغارد هو مكان مخصص للتعداد (سدب) في ومقر الرعية للقديس,Edgard estas censa loko en kantono St.
http://www.wikidata.org/entity/Q551302,2,معاهدة أو سلام سان جرمان أونلي من 19 يونيو (أوس) أو 29 يونيو (نس) 1679 كان معاهدة سلام بين فرنسا والناخبين من براندنبورغ.,Ne konfuzu kun la Traktato de Saint-Germain-en-Laye de 1919.La Traktato de Saint-Germain aŭ Paco de Saint-Germain de 1679 finis la Brandenburgian-Svedian Militon.
http://www.wikidata.org/entity/Q30243,2,السنة 44 (زليف) كانت سنة كبيسة ابتداء من يوم الأربعاء (رابط سيعرض التقويم الكامل) للتقويم جوليان.,"En la jaro 44 post Kristo okazis, interalie:"
http://www.wikidata.org/entity/Q700637,2,أروندسيمنت أوف بيلاك هي دائرة من فرنسا في مقاطعة هوت فيين في منطقة أكيتين-ليموسين-بويتو-شارنتيس.,La arondismento de Bellac estas unu el la tri arondismentoj de la franca departemento Haute-Vienne.
http://www.wikidata.org/entity/Q201243,2,سلوتسك (ترجمة رسميا باسم سلوك، البيلاروسية: Слуцк؛ الروسية: Слуцк؛ البولندية: سوك) هي مدينة في روسيا البيضاء، وتقع على نهر سلوش 105 كم (65 ميل) جنوب مينسك.,"Sluck (Слуцк) - urbo en Minska regiono, Belorusio, administrada centro de distrikto."
http://www.wikidata.org/entity/Q23928,2,فليوري-سور-أوش هي بلدية في مقاطعة كوت دور في شرق فرنسا.,Fleurey-sur-Ouche estas franca komunumo situanta en Departemento Côte-d'Or kaj en regiono Burgonjo-Franĉkonteo.
http://www.wikidata.org/entity/Q960038,2,كريفي هي قرية وبلدية في منطقة بارديجوف في منطقة بريشوف في شمال شرق سلوفاكيا.,"Krivé (hungare Sárosgörbény [ŝAroŝgorbEnj], germane Zipserhau) estas vilaĝo kaj municipo en Slovakio."
http://www.wikidata.org/entity/Q503414,2,نورتن-هاردنبرغ هي بلدية في منطقة نورثيم، في ساكسونيا السفلى، ألمانيا.,Nörten-Hardenberg estas komunumo en Germanio.
http://www.wikidata.org/entity/Q61871,2,أهورن هي بلدة بلد في منطقة مين-تاوبر في بادن فورتمبيرغ في ألمانيا.,Ahorn estas komunumo en Germanio.
http://www.wikidata.org/entity/Q7116826,2,أوسوبيس هو تيار في غرب ليتوانيا في بلدية بالانغا في مقاطعة كلايبيدا في ساموجيتيا.,"Ošupis, nomata ankaŭ Vanagupė (nomo de la supra parto de la fluo ĝis kunfluejo kun dekstra sennoma enfluanto), estas rivereto en la okcidenta parto de Litovio, situanta en la urba distrikto Palanga en distrikto Klaipėda."
http://www.wikidata.org/entity/Q1043188,2,تشير محطة تاكارازوكا (تاكارازوكا-إكي) إلى أي من محطتي القطار المتاخمتين التاليتين في تاكارازوكا، اليابان، التي تديرها شركة سكة حديد اليابان الغربية، والآخر بواسطة سكة حديد هانكيو.,"Stacio Takarazuka (japane: 宝塚駅 [Takarazuka-eki], angle: Takarazuka Station) estas fervoja stacio en Takarazuka, Gubernio Hjogo, Japanio."
http://www.wikidata.org/entity/Q2741529,2,مياغاوا Isshō (اليابانية: 宮 川 一笑) كان رساما يابانيا في أسلوب أوكيو-e، يصور في المقام الأول الممثلين الكابوكي، الغييشا، المصارعين السومو، وعناصر أخرى من الثقافة الحضرية اليومية.,"Miyagawa Isshō (日本語 宮川一笑) estis japana pentristo en la stilo ukijo-e, kiu precipe prezentas la aktorojn kabuko, gejŝo, sumoistojn kaj aliajn elementojn de la kutima urba kulturo."
http://www.wikidata.org/entity/Q138473,2,أركو (الألمانية: قوس) هو كومون في ترينتينو في شمال شرق إيطاليا.,Arco estas komunumo de Italio.
http://www.wikidata.org/entity/Q536311,2,ونيون إسلاند هي جزء من أمة سانت,La insulo Union estas parto de la ŝtato Sankta Vincento kaj la Grenadinoj.
http://www.wikidata.org/entity/Q187671,2,لا كليوس-إت-ميجوكس هي بلدية في دائرة دوبس في منطقة فرانش-كومتي في شرق فرنسا.,La Cluse-et-Mijoux estas komunumo en franca Ĵuraso.
http://www.wikidata.org/entity/Q2586,2,26 مايو هو اليوم 146 من السنة (147th في سنة كبيسة) في التقويم الغريغوري.,La 26-a de majo estas la 146-a tago de la jaro (la 147-a en superjaroj) laŭ la Gregoria kalendaro.
http://www.wikidata.org/entity/Q2697396,2,غملينا هو جنس من النباتات في الأسرة لامياسي.,La gmelino (Gmelina) estas aŭstralazia kaj orientalisa genro de plantoj en familio de Laminacoj.
http://www.wikidata.org/entity/Q827245,2,الضفدع الأبيض الذيل أو البرسيم الأبيض الذيل (فانيلوس ليوكوروس) هو الخواض في جنس اللف.,"La Blankvosta vanelo aŭ Marĉvanelo (Vanellus leucurus, antaŭe konate kiel Chettusia leucura, unu el la du specioj el tiu genro) estas granda birdo de la genro Vanellus, grupo de grandaj vadbirdoj de la familio de ĥaradriedoj."
http://www.wikidata.org/entity/Q2119518,2,إن مجلس النواب في جمهورية شيلي (الإسبانية: كمارا دي ديبوتادوس) هو مجلس النواب في مجلس الشيوخ في مجلس الشيوخ.,La Ĉambro de Deputitoj de Ĉilio (hispane Cámara de Diputados) estas unu el du partoj de la duĉambra parlamento de la sudamerika ŝtato Ĉilio - la alia parto estas la Senato de Ĉilio.
http://www.wikidata.org/entity/Q617192,2,هانهيم هي أورتسجيميند - بلدية تابعة ل فيرباندزجميند، وهي نوع من البلدية الجماعية - في منطقة ماينز - بينجن في راينلاند بالاتينات، ألمانيا.,Hahnheim estas komunumo en Germanio.
http://www.wikidata.org/entity/Q327804,2,كان غونار إليفسن (12 سبتمبر 1897 - 16 أغسطس 1943) ضابط شرطة نرويجيا.,Gunnar Eilifsen (n. en 1897 - m. en 1943) estis norvega policoficiro.
http://www.wikidata.org/entity/Q213461,2,إن جهاز المضخة أو جهاز التناسق هو نوع من جهاز القصب الذي يولد الصوت مع منفاخ.,"Harmoniumo, klavara orgensimila blovinstrumento (aerofono) sen tuboj sed kun liberaj anĉoj, kiujn piede premataj balgoj vibrigas."
http://www.wikidata.org/entity/Q605360,2,أوتيفار هي بلدية تقع على ارتفاع 267.80 متر فوق مستوى سطح البحر في مقاطعة غرناطة، إسبانيا.,"Otívar estas vilaĝo kaj municipo de la Aŭtonoma Komunumo Andaluzio, en la provinco de Granada, sude de Hispanio."
http://www.wikidata.org/entity/Q436639,2,ألتيناو ([ʔaltənaʊ]) هي بلدة وبلدية سابقة في منطقة جوسلار، في ساكسونيا السفلى، ألمانيا.,Altenau estas komunumo en Germanio.
http://www.wikidata.org/entity/Q43455,2,"علم الأثنولوجيا (من اليونانية ἔθνος، إثنوس معنى ""الأمة"") هو فرع الأنثروبولوجيا التي تقارن وتحلل خصائص مختلف الشعوب والعلاقة بينهما (راجع.","Etnologio aŭ kultura antropologio (greke: ethnos popolo) estas scienco, kiu komparas diversajn popolojn kaj etnojn, iliajn ritojn, morojn, folklorojn."
http://www.wikidata.org/entity/Q5156881,2,هذا المركب متعدد السطوح موحدة هو ترتيب متماثل مراوان من 6 مواشير خماسية، محاذاة مع محاور التماثل التناوب خمسة أضعاف من دوديكادرون.,"En geometrio, kombinaĵo de ses kvinlateraj prismoj estas uniforma pluredra kombinaĵo, nememspegulsimetria simetria ordigo de 6 kvinlateraj prismoj, laŭliniigitaj laŭ la aksoj de kvinobla turna simetrio de dekduedro.Ĉi tiu kombinaĵo havas la saman situon de verticoj kiel la uniforma granda rombo-dudek-dekduedro kaj la senpintigita granda dekduedro."
http://www.wikidata.org/entity/Q18803,2,ناغيتيفيل هي قرية في مقاطعة فيسبريم، المجر.,"Nagytevel [nadjtevel] estas malgranda vilaĝo en Hungario, en regiono Meza Transdanubio, en Veszprém (departemento), en subregiono de Pápa."
http://www.wikidata.org/entity/Q13123112,2,إيتيجي هي مدينة في غرب تنزانيا.,Itigio (Esperantigita formo) aŭ Itigi estas urbo en centra Tanzanio.Ĝi ankaŭ estas parto de Manjoni-Distrikto.
http://www.wikidata.org/entity/Q1772,2,"و إبيتاف (من اليونانية ἐπιτάφιος إبيتافيوس ""جنازة الاعتذار"" من ἐπί إيبي ""في،"" و τάφος تافوس ""قبر"") هو نص قصير تكريم الشخص المتوفى.","Epitafo (malnovgreke επιτάφιο[ν], „[tio, kio troviĝas] sur tombo“, latinigite) epitaphium ) laŭ PIV estas ""surskribo sur tomboŝtono""."
http://www.wikidata.org/entity/Q144091,2,ليمر (غرب فريسيان: دي ليمر) هي بلدة في بلدية دي فريز ميرين (مقاطعة فريزلاند)، في هولندا.,"Lemmer (frise: De Lemmer) estas vilaĝo en la komunumo Lemsterland, provinco Frislando (Nederlando)."
http://www.wikidata.org/entity/Q2476656,2,سييرا سورويست هي كوماركا (مقاطعة، مع عدم وجود دور إداري) تقع في مقاطعة جنوب غرب باداجوز في الحكم الذاتي من اكستريمادورا، غرب اسبانيا.,Sierra Suroeste estas distrikto de la regiono de Ekstremaduro (Hispanio) kiu situas sude de la Provinco de Badajoz.
http://www.wikidata.org/entity/Q756299,2,A المقدسة الألمانية، إلى كلمات من الكتاب المقدس، أوب.,"Ein deutsches Requiem [Germana rekviemo], op."
http://www.wikidata.org/entity/Q999582,2,Vyšný تفارويك هي قرية وبلدية في منطقة بارديجوف في منطقة بريشوف في شمال شرق سلوفاكيا.,"Vyšný Tvarožec [viŝnI tvaroĵec], (hungare Felsőtaróc [alŝOtarOc], rutene Вышнїй Тварожець [viŝnjij tvaroĵecj], germane Oberturschenbach [oberturŝenbaĥ]) estas vilaĝo kaj municipo en Slovakio."
http://www.wikidata.org/entity/Q2085218,2,ساحة معبد هو 10 فدانا (4.0 هكتار) مجمع مملوكة من قبل كنيسة يسوع المسيح لقديسي الأيام الأخيرة (كنيسة لدز) وتقع في وسط سولت لايك سيتي، يوتا.,"La Placo de la Templo, (Temple Square en la angla), estas zono de 40.000 m² en Salt Lake City, Utaho, proprieto de la Eklezio de Jesuo Kristo de la Sanktuloj de la Lastaj Tagoj, konitaj kiel mormonoj."
http://www.wikidata.org/entity/Q760623,2,أوغور، الحبيب، (بوتيو، أوغور)، نوكأ، أداة تعريف إنجليزية غير معروفة، 55-60، سم، طويل، أفريقي، طير جارح،,"La Aŭgurbuteo (Buteo augur) estas afrika rabobirdo de la familio de Akcipitredoj, kiu inkludas ankaŭ aglojn kaj vulturojn."
http://www.wikidata.org/entity/Q1841314,2,شارع,"La Preĝejo de Sankta Nikolao en Gento estas fru-gotika preĝejo el la 13a jarcento, kio videblas je la apogarkoj antaŭ la flanka navo."
http://www.wikidata.org/entity/Q505345,2,بودنباخ هي بلدية في منطقة نيوستدت (أيش) -Bad ويندشيم في بافاريا في ألمانيا.,Baudenbach estas komunumo en Germanio.
http://www.wikidata.org/entity/Q508445,2,هوكبرغ هي بلدية في منطقة فورتسبورغ في بافاريا، ألمانيا.,Höchberg estas komunumo en Germanio.
http://www.wikidata.org/entity/Q943472,2,هولدنبرغ ([ɦʏldəmbɛrx]) هي بلدية تقع في مقاطعة فليميش برابانت البلجيكية.,"Huldenberg (nederlande, proksimuma prononco [HULd'nberĥ]) estas municipo en Belgio, en la nederlandlingva provinco Flandra Brabanto kiu ĉirkaŭas la Bruselan Ĉefurban Regionon."
http://www.wikidata.org/entity/Q42315,2,أوساغو لوديجيانو هي بلدية تقع في مقاطعة لودي في منطقة لومبارديا الإيطالية، وتقع على بعد حوالي 35 كيلومترا (22 ميل) جنوب شرق ميلانو وحوالي 8 كيلومترات (5 ميل) جنوب شرق لودي.,Ossago Lodigiano estas komunumo kun 1228 loĝantoj en provinco de Lodi en regiono Lombardio en Italio.
http://www.wikidata.org/entity/Q567266,2,نيروث هي أورتسجيميند - بلدية تابعة ل فيرباندزجميند، وهي نوع من البلدية الجماعية - في منطقة فولكانيفيل في راينلاند بالاتينات، ألمانيا.,Neroth estas komunumo en Germanio.
http://www.wikidata.org/entity/Q792978,2,فاليريا بنكي (26 يونيو 1920 - 7 يونيو 2009) كان سياسي مجري، شغل منصب وزير التربية والتعليم بين عامي 1958 و 1961.,"Valéria Benke, laŭ hungarlingve kutima sinsekvo Benke Valéria estis hungara politikisto, ministro, instruisto."
http://www.wikidata.org/entity/Q55889,2,كاستلبوتو هو كومون (بلدية) في مقاطعة بينيفينتو في المنطقة الإيطالية كامبانيا، وتقع على بعد حوالي 50 كم شمال شرق نابولي وحوالي 7 كم غرب بينيفينتو.,Castelpoto estas komunumo de Italio.
http://www.wikidata.org/entity/Q16439983,2,هيريكليان (المجرية: هاراكلاني) هي بلدية تقع في مقاطعة سلاج، رومانيا.,Hereclean (herekleaxn) (hungare: Haraklány) estas komunumo en Rumanio nordokcidente de Zalău.
http://www.wikidata.org/entity/Q263965,2,فيلغاست (البولندية ويلغوسزتش) هي بلدية في منطقة فوربومرن-روجين، في مكلنبورغ فوربومرن، ألمانيا.,Velgast estas komunumo en Germanio.
http://www.wikidata.org/entity/Q11149,2,صحيفة ذا إنديبندنت هي صحيفة صبية وطنية بريطانية نشرت في لندن من قبل شركة إنديبندنت برينت ليميتد التي يملكها الكسندر ليبيديف منذ عام 2010.,"The Independent (La Sendependulo) estas britia nacia matena ĵurnalo publikata en Londono de la entrepreno Independent Print Limited, posedata ekde 2010 de Aleksander Lebedev."
http://www.wikidata.org/entity/Q410980,2,وهي بلدية تقع في مقاطعة رافينسبورغ في بادن فورتمبيرغ في ألمانيا.,Aitrach [AJtraĥ] estas komunumo en Germanio.
http://www.wikidata.org/entity/Q523477,2,ماتيو تاجلياريول (ولد في 7 يناير 1983 في تريفيزو) هو المبتدئ الإيطالي.,"Matteo Tagliariol (naskiĝis la 7-an de januaro 1983(nun 1983-01-07), do nun 33-jara) estas itala spada skermisto."
http://www.wikidata.org/entity/Q552127,2,غابور أغاردي (الأرمينية: Գաբրիել Արկալիյան، 2 أغسطس 1922 - 19 يناير، 2006) كان الممثل المجري.,"Gábor AGÁRDY [agArdi], hungare Agárdy Gábor, Esperante Gabrielo Agárdy estis elstara hungara aktoro."
http://www.wikidata.org/entity/Q677463,2,سوليدريداد هي واحدة من البلديات العشر التي تشكل ولاية مكسيكية من كوينتانا رو.,"Solidaridad estas unu el la 9 komunumoj de la meksika subŝtato Quintana Roo, kiu situas sur la duoninsulo Jukatano en la centro-orienta parto de Meksiko (ofte oni diras ke temas pri la suda parto de Meksiko, sed laŭ la latidudo, la komunumo situas je preskaŭ sama nivelo kiel la ĉefurbo de Meksiko)."
http://www.wikidata.org/entity/Q848584,2,السماء أو لاس فيغاس هو الألبوم السادس من قبل الفرقة الاسكتلندي كوكتيو التوائم، وآخر من أجل التسمية الموسيقى 4AD.,"Heaven Or Las Vegas ([HEven or las VEgas] ""Ĉielo aŭ Las-Vegaso"") estas albumo de brita rokgrupo Cocteau Twins, ilia lasta ĉe la muzikeldonejo 4AD."
http://www.wikidata.org/entity/Q496936,2,سسيارا هو كومون (بلدية) في مقاطعة باليرمو في المنطقة الإيطالية صقلية، وتقع على بعد حوالي 40 كيلومترا (25 ميل) جنوب شرق باليرمو.,Sciara estas komunumo de Italio.
http://www.wikidata.org/entity/Q27530,2,حول هذا الصوت دايملر أغ ([daɪmlɐ aːɡeː]) هي شركة متعددة الجنسيات الألمانية للسيارات.,Daimler AG (iama DaimlerChrysler AG) estas germana akcia kompanio (Aktiengesellschaft).
http://www.wikidata.org/entity/Q651603,2,كلينوبرينجن هي بلدية في منطقة ويمارر لاند في تورينجيا، ألمانيا.,Kleinobringen estas komunumo en Germanio.
http://www.wikidata.org/entity/Q1772920,2,إيسسجوين هي بحيرة في بلدية ساربسبورغ في مقاطعة أوستفولد، النرويج.,Isesjøen estas lago en municipo Sarpsborg en departemento Østfold en Norvegio.
http://www.wikidata.org/entity/Q41178,2,هيلي سيلاسي الأول (جعيز: ቀዳማዊ ኃይለ ሥላሴ، كاداماوي هايلا sállasé؛ [ههلو سلاس]) (23 يوليو 1892 - 27 أغسطس 1975)، ولد توفاري ماكونين ولدميكايل، وصي إثيوبيا من 1916 إلى 1930 وإمبراطور إثيوبيا من عام 1930 إلى عام 1974.,"Hajle Selasie, ankaŭ nomata Ras Tafari (naskiĝis la 23-an de julio, 1892, mortis la 27-an de aŭgusto, 1975) estis la lasta imperiestro de Etiopujo.La Rastafarianoj adoris lin kiel Javeon."
http://www.wikidata.org/entity/Q15989,2,ايلزن ([ʔʏltsən]، الألمانية المنخفضة Ülz'n) هي بلدة في شمال شرق ساكسونيا السفلى، ألمانيا، وعاصمة مقاطعة ايلزن.,Uelzen estas komunumo en Germanio.
http://www.wikidata.org/entity/Q703884,2,بروكن هي قرية وبلدية سابقة في منطقة مانسفيلد-سودهرز، في ولاية سكسونيا-أنهالت، ألمانيا.,Brücken estas komunumo en Germanio.
http://www.wikidata.org/entity/Q209802,2,الواقي الذكري (أوسيتان: كوندم؛ [kɔdɔ])، ويشار إليها أيضا باسم كوندوم-أر-أرماغناك، وهي بلدية تقع في جنوب غرب فرنسا في مقاطعة جيرس، وهي مقاطعة فرعية.,"Condom [kɔ̃dɔ̃] estas franca komunumo kaj subprefektejo de la departemento Gers, en la regiono Sudo-Pireneoj."
http://www.wikidata.org/entity/Q20251,2,نيف هو كومون (بلدية) في مقاطعة كونيو في المنطقة الإيطالية بيدمونت، وتقع على بعد حوالي 50 كيلومترا (31 ميل) جنوب شرق تورينو وحوالي 60 كيلومترا (37 ميل) شمال شرق كونيو.,Neive estas komunumo de Italio.
http://www.wikidata.org/entity/Q636120,2,دون بينيتو هي بلدة صغيرة الإسبانية في محافظة باداخوز، إكستريمادورا، بالقرب من الضفة اليسرى لنهر غواديانا.,Don Benito estas urbo de hispana regiono Ekstremaduro.
http://www.wikidata.org/entity/Q34421,2,باون هو كومون (بلدية) في مقاطعة بادوا في المنطقة الإيطالية فينيتو، وتقع على بعد حوالي 50 كيلومترا (31 ميل) جنوب غرب البندقية وحوالي 25 كيلومترا (16 ميل) جنوب غرب بادوا.,Baone estas komunumo de Italio.
http://www.wikidata.org/entity/Q320999,2,شيتاكي (حول هذا الصوت الاستماع، والأنواع لينتينولا إدوديس) هو الفطر الصالحة للأكل الأصلي إلى شرق آسيا، التي تزرع وتستهلك في العديد من البلدان الآسيوية.,"La ŝitako (Lentinula edodes) estas manĝebla fungo, kiu de nature troviĝas en Ĉinio kaj Japanio."
http://www.wikidata.org/entity/Q912735,2,الكرواتية راديوتليفيسيون (الكرواتية: هرفاتسكا راديوتليفيزيجا، هرت) هي شركة البث العامة الكرواتية.,"Kroata radiotelevido (kroate Hrvatska radiotelevizija, HRT) estas kroatia ŝata korporacio por dissendigo de radiofonio kaj televido."
http://www.wikidata.org/entity/Q390238,2,كوستا أليغرا، كانت آنى جونسون سابقا سفينة سياحية مملوكة من قبل كوستا كروسيير ومقرها إيطاليا، واحدة من العديد من الشركات التابعة المملوكة من قبل الشركة الأم كوستا شركة كرنفال.,Costa Allegra estas eksa kontener-ŝipo (Annie Johnson) transformita en krozoŝipon en 1992.
http://www.wikidata.org/entity/Q895518,2,"فيشلاند (حرفيا ""أرض السمك"") هو برزخ على ساحل بحر البلطيق الجنوبي على خليج مكلنبورغ في شمال شرق ألمانيا.",Fischland [fiŝlant] estas terkolo ĉe la germania bordo de la Balta Maro inter la urboj Rostock kaj Stralsund.
http://www.wikidata.org/entity/Q903982,2,ديندرورتيكس هو جنس الطيور في عائلة أودونتوفوريداي.,Dendrortyx estas genro de birdoj de la familio de Odontoforedoj kaj ordo de Kokoformaj.
http://www.wikidata.org/entity/Q216479,2,برقا هي بلدة من القرون الوسطى ومدينة من مقاطعة لوكا في توسكانا، وسط إيطاليا.,Barga estas komunumo de Italio.
http://www.wikidata.org/entity/Q1349010,2,هيشيكامي (階 上 町 هاشيكامي-chō) هي مدينة تقع في منطقة سانوه من محافظة أوموري الجنوبية الشرقية في منطقة توهوكو في اليابان.,"Haŝikami (japane 階上町[Haŝikami-ĉō]) estas urbeto en Distrikto Sannohe, Gubernio Aomori, kiu limtuŝas Gubernio Iŭate, Japanio."
http://www.wikidata.org/entity/Q980704,2,ستوديو 100 هي شركة بلجيكية تنتج المسلسل التلفزيوني للأطفال الشعبية وتمتلك 7 مدن ملاهي وأربع فرق موسيقية.,Studio 100 estas flandra kompanio kiu kreas kelkajn popularajn televidajn programojn kaj filmojn por infanoj.
http://www.wikidata.org/entity/Q223898,2,كانت رابطة المسلمين في جميع أنحاء الهند (المعروفة باسم الرابطة الإسلامية) حزبا سياسيا أنشئ خلال السنوات الأولى من القرن العشرين في الإمبراطورية الهندية البريطانية.,"La Tuthindia Islama Ligo (en urdua : آل انڈیا مسلم لیگ ‎; popularigita pli simple kiel Islama Ligo), estis historia partio establita en la komencaj jaroj de la 20-a jarcento en la Brita Hinda Imperio."
http://www.wikidata.org/entity/Q1321160,2,وكان روني سكوت (28 كانون الثاني / يناير 1927 - 23 كانون الأول / ديسمبر 1996) من محبي موسيقى الجاز التينور وموسيقي موسيقى الجاز.,Ronnie Scott (* 28-an de januaro 1927 en Londono; † 23-an de decembro 1996 samloke) estis brita ĵazo-tenorsaksofonisto.
http://www.wikidata.org/entity/Q2307419,2,الجنة المستردة هي قصيدة كتبها الشاعر الإنجليزي جون ميلتون، نشرت لأول مرة في 1671 من قبل جون ماكوك.,"La Rekonkerita Paradizo estas epopea poemo de la angla poeto John Milton, publikigita en 1671."
http://www.wikidata.org/entity/Q544533,2,كوشانوفس هي قرية وبلدية في منطقة بارديجوف في منطقة بريشوف في شمال شرق سلوفاكيا.,"Kochanovce (hungare Kiskohány [kiŝkohAnj], germane Kochendorf) estas vilaĝo kaj municipo en Slovakio."
http://www.wikidata.org/entity/Q126148,2,طنجة (/ تندور /؛ العربية: طنجة جانجا؛ البربرية: ⵜⵉⵏ ⵉⴳⴳⵉ تين إيغي) وأحيانا يشار إليها باسم طنجة، هي مدينة رئيسية في شمال المغرب.,"Tanĝero, arabe طنچة (Tanĝa), estas havenurbo en Maroko, iom okcidente de la Ĝibraltara Markolo."
http://www.wikidata.org/entity/Q66117,2,موريلوس (حول هذا الصوت موزيلوس)، رسميا حرة وسيادية دولة موريلوس (الإسبانية: إستادو ليبر y سوبيرانو دي موريلوس)، واحدة من 31 ولاية، مع المقاطعة الاتحادية، تضم 32 الكيانات الاتحادية للمكسيك.,"Morelos , esperantigite Moreloso, estas federacia subŝtato de Meksiko."
http://www.wikidata.org/entity/Q483522,2,فيلاخ (حول هذا الصوت / فولاكس /؛ السلوفينية: بيلجاك، الإيطالية: فيلاكو، فريوليان: فيلاك) هي سابع أكبر مدينة في النمسا وثاني أكبر مدينة في ولاية كارينثيا الاتحادية.,"Villach [FIlaĉ] urbo en la aŭstria federacia lando Karintio, ĉirkaŭata de la banlokoj: Ossiacher See, Magdalenasee, Leonharder See, Vassacher See."
http://www.wikidata.org/entity/Q152256,2,كونراد الثاني (c.,"Konrado la 2-a de la Sankta Romia Imperio, konata ankaŭ kiel Konrado la 2-a la Salia (990 ĉirkaŭ - Utrecht, 4-a de junio 1039)."
http://www.wikidata.org/entity/Q113773,2,مقاطعة ثورستون هي مقاطعة تقع في الولايات المتحدة.,"Kantono Thurston (angle: Thurston County) estas administra unuo en mezokcidenta parto de la usona ŝtato Vaŝingtonio, situanta sude de la suda ekstremaĵo de Puĝeta Fjordo."
http://www.wikidata.org/entity/Q102904,2,علم البراكين (كما هو موضح علم البراكين) هو دراسة البراكين والحمم البركانية، والصهارة، والظواهر الجيولوجية والجيوفيزيائية والجيوكيميائية ذات الصلة.,"Vulkanologio aŭ vulkanoscienco estas la scienco, kiu okupiĝas pri la sistema esplorado de vulkanoj kaj de vulkana agado."
http://www.wikidata.org/entity/Q111732,2,سان زينو نافيجليو هي بلدة ومدينة في مقاطعة بريشيا، لومبارديا.,San Zeno Naviglio estas komunumo de Italio.
http://www.wikidata.org/entity/Q2520689,2,تيبوسيس هي قرية صغيرة في منطقة باردوبيتسه من جمهورية التشيك.,"Vilaĝo Třebosice situas en Ĉeĥio, regiono Pardubice, distrikto Pardubice, en ebenaĵo ĉe la rivero Elbo, 7 km sudokcidente de la urbo Pardubice."
